"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","[WEB Component] Pay with invalid card should show error message. Case: cvc is empty","tests.web.component.payment","2026-08-17","skipped","2026-08-17","TestPaymentComponent","test_payment_component","",""
"","6530","[WEB Component] Category filter group should be collapsed after collapse expanded group","tests.web.component.filter","2026-08-17","passed","2026-08-17","TestCategoryFilter","test_category_filter","",""
"","4219","[WEB] Sign up with valid data. Case: 'company' length = min + 1","tests.web.component.auth","2026-08-17","passed","2026-08-17","TestSignUpWeb","test_signup_component","",""
"","1815","[WEB] Should add product review with valid data. Case: 'message' length = max","tests.web.component.review","2026-08-17","passed","2026-08-17","TestReviewComponent","test_review_component","",""
"","0","[API] Update user should return 400_BAD_REQUEST when send update user request with invalid data. Case: 'zipcode' has invalid format","tests.api.user","2026-08-17","skipped","2026-08-17","TestUpdateUserApi","test_update_user","",""
"","488","[API] Update user should return 200_OK when send update user request with valid data. Case: 'zipcode' length = max","tests.api.user","2026-08-17","passed","2026-08-17","TestUpdateUserApi","test_update_user","",""
"","5328","[WEB] Sign up with valid data. Case: 'company' length = max","tests.web.component.auth","2026-08-17","passed","2026-08-17","TestSignUpWeb","test_signup_component","",""
"","0","[API] Update user should return 400_BAD_REQUEST when send update user request with invalid data. Case: 'name' length = max + 1","tests.api.user","2026-08-17","skipped","2026-08-17","TestUpdateUserApi","test_update_user","",""
"","0","[API] Update user should return 400_BAD_REQUEST when send update user request with invalid data. Case: 'birth_month' is invalid positive","tests.api.user","2026-08-17","skipped","2026-08-17","TestUpdateUserApi","test_update_user","",""
"","0","[WEB Component] Pay with invalid card should show error message. Case: name contains leading spaces","tests.web.component.payment","2026-08-17","skipped","2026-08-17","TestPaymentComponent","test_payment_component","",""
"","231","[API] Update user should return 200_OK when send update user request with valid data. Case: 'zipcode' length = min + 1","tests.api.user","2026-08-17","passed","2026-08-17","TestUpdateUserApi","test_update_user","",""
"","300","[API] Update user should return 200_OK when send update user request with valid data. Case: 'address2' length = max","tests.api.user","2026-08-17","passed","2026-08-17","TestUpdateUserApi","test_update_user","",""
"","6758","[WEB] Sign up with valid data. Case: 'address2' length = max","tests.web.component.auth","2026-08-17","passed","2026-08-17","TestSignUpWeb","test_signup_component","",""
"","545","test_get_all_products","tests.api.product","2026-08-17","passed","2026-08-17","TestProductApi","test_product","",""
"","1093","[WEB Component] Should delete user name by click on 'Delete Account' button","tests.web.component.base","2026-08-17","passed","2026-08-17","TestHeaderComponent","test_header_component","",""
"","344","[WEB Component] Delivery address has expected data","tests.web.component.address","2026-08-17","passed","2026-08-17","TestAddressComponent","test_address_component","",""
"","0","[API] Create user should return 400_BAD_REQUEST when send create user request with invalid data. Case: 'email' not contains username","tests.api.user","2026-08-17","skipped","2026-08-17","TestCreateUserApi","test_create_user","",""
"","0","[API] Create user should return 400_BAD_REQUEST when send create user request with invalid data. Case: 'address1' is absent","tests.api.user","2026-08-17","skipped","2026-08-17","TestCreateUserApi","test_create_user","",""
"","1707","[WEB Component] Brand filter should filters products by brand","tests.web.component.filter","2026-08-17","passed","2026-08-17","TestBrandFilter","test_brand_filter","",""
"","0","[API] Update user should return 400_BAD_REQUEST when send update user request with invalid data. Case: 'mobile_number' length = min - 1","tests.api.user","2026-08-17","skipped","2026-08-17","TestUpdateUserApi","test_update_user","",""
"","251","[API] Create user should return 200_OK when send create user request with valid data. Case: 'birth_year' = 10000","tests.api.user","2026-08-17","passed","2026-08-17","TestCreateUserApi","test_create_user","",""
"","0","[API] Create user should return 400_BAD_REQUEST when send create user request with invalid data. Case: 'birth_month' is zero","tests.api.user","2026-08-17","skipped","2026-08-17","TestCreateUserApi","test_create_user","",""
"","0","[WEB] Should not add product review with invalid data. Case: 'email' contains only special symbols","tests.web.component.review","2026-08-17","skipped","2026-08-17","TestReviewComponent","test_review_component","",""
"","3072","[WEB Component] Product details should have expected data","tests.web.component.product","2026-08-17","passed","2026-08-17","TestProductCard","test_product_details_component","",""
"","0","[WEB Component] Pay with invalid card should show error message. Case: name contains trailing spaces","tests.web.component.payment","2026-08-17","skipped","2026-08-17","TestPaymentComponent","test_payment_component","",""
"","148","[API] Create user should return 200_OK when send create user request with valid data. Case: 'birth_month' = 1","tests.api.user","2026-08-17","passed","2026-08-17","TestCreateUserApi","test_create_user","",""
"","0","[API] Create user should return 400_BAD_REQUEST when send create user request with invalid data. Case: 'birth_year' is invalid positive","tests.api.user","2026-08-17","skipped","2026-08-17","TestCreateUserApi","test_create_user","",""
"","0","[API] Update user should return 400_BAD_REQUEST when send update user request with invalid data. Case: 'email' contains domain with one letter","tests.api.user","2026-08-17","skipped","2026-08-17","TestUpdateUserApi","test_update_user","",""
"","0","[API] Update user should return 400_BAD_REQUEST when send update user request with invalid data. Case: 'last_name' is empty","tests.api.user","2026-08-17","skipped","2026-08-17","TestUpdateUserApi","test_update_user","",""
"","2211","[WEB Component] Category filter should have expected screenshot when fully expanded","tests.web.component.filter","2026-08-17","passed","2026-08-17","TestCategoryFilter","test_category_filter","",""
"","0","[API] Update user should return 400_BAD_REQUEST when send update user request with invalid data. Case: 'name' is empty","tests.api.user","2026-08-17","skipped","2026-08-17","TestUpdateUserApi","test_update_user","",""
"","3866","[WEB] Sign up with valid data. Case: 'state' length = max","tests.web.component.auth","2026-08-17","passed","2026-08-17","TestSignUpWeb","test_signup_component","",""
"","0","[WEB] Sign up with invalid data. Case: 'mobile_number' length = min","tests.web.component.auth","2026-08-17","skipped","2026-08-17","TestSignUpWeb","test_signup_component","",""
"","0","[WEB] Sign up with invalid data. Case: 'zipcode' length = min","tests.web.component.auth","2026-08-17","skipped","2026-08-17","TestSignUpWeb","test_signup_component","",""
"","0","[WEB] Sign up with invalid data. Case: 'address1' length = min + 1","tests.web.component.auth","2026-08-17","skipped","2026-08-17","TestSignUpWeb","test_signup_component","",""
"","0","[WEB Component] Pay with invalid card should show error message. Case: name length = min - 1","tests.web.component.payment","2026-08-17","skipped","2026-08-17","TestPaymentComponent","test_payment_component","",""
"","874","[WEB Component] Should navigate to contact us page by click on 'Contact us' button","tests.web.component.base","2026-08-17","passed","2026-08-17","TestHeaderComponent","test_header_component","",""
"","225","[API] Update user should return 200_OK when send update user request with valid data. Case: 'first_name' length = max","tests.api.user","2026-08-17","passed","2026-08-17","TestUpdateUserApi","test_update_user","",""
"","4488","[WEB] Sign up with valid data. Case: 'name' length = min + 1","tests.web.component.auth","2026-08-17","passed","2026-08-17","TestSignUpWeb","test_signup_component","",""
"","0","[WEB Component] Pay with invalid card should show error message. Case: card number only spaces","tests.web.component.payment","2026-08-17","skipped","2026-08-17","TestPaymentComponent","test_payment_component","",""
"","2228","[WEB Component] Place order without authorization notification should have expected data and screenshot","tests.web.component.base","2026-08-17","passed","2026-08-17","TestNotificationComponent","test_notification_component","",""
"","0","[API] Update user should return 400_BAD_REQUEST when send update user request with invalid data. Case: 'email' contains multiple '@' symbols","tests.api.user","2026-08-17","skipped","2026-08-17","TestUpdateUserApi","test_update_user","",""
"","0","[API] Create user should return 400_BAD_REQUEST when send create user request with invalid data. Case: 'first_name' is absent","tests.api.user","2026-08-17","skipped","2026-08-17","TestCreateUserApi","test_create_user","",""
"","0","[API] Create user should return 400_BAD_REQUEST when send create user request with invalid data. Case: 'name' length = max + 1","tests.api.user","2026-08-17","skipped","2026-08-17","TestCreateUserApi","test_create_user","",""
