"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","[API] Create user should return 400_BAD_REQUEST when send create user request with invalid data. Case: 'birth_year' is negative","tests.api.user","2026-09-07","skipped","2026-09-07","TestCreateUserApi","test_create_user","",""
"","2832","[WEB] Sign up with valid data. Case: 'city' length = min + 1","tests.web.component.auth","2026-09-07","passed","2026-09-07","TestSignUpWeb","test_signup_component","",""
"","0","[API] Create user should return 400_BAD_REQUEST when send create user request with invalid data. Case: 'company' length = max + 1","tests.api.user","2026-09-07","skipped","2026-09-07","TestCreateUserApi","test_create_user","",""
"","0","[WEB] Should not add product review with invalid data. Case: 'message' length = max","tests.web.component.review","2026-09-07","skipped","2026-09-07","TestReviewComponent","test_review_component","",""
"","1845","[WEB Component] Product details should have expected data","tests.web.component.product","2026-09-07","passed","2026-09-07","TestProductCard","test_product_details_component","",""
"","3055","[WEB] Sign up with valid data. Case: 'name' length = max - 1","tests.web.component.auth","2026-09-07","passed","2026-09-07","TestSignUpWeb","test_signup_component","",""
"","0","[WEB] Sign up with invalid data. Case: 'zipcode' length = min","tests.web.component.auth","2026-09-07","skipped","2026-09-07","TestSignUpWeb","test_signup_component","",""
"","148","[API] Create user should return 200_OK when send create user request with valid data. Case: 'address1' length = min","tests.api.user","2026-09-07","passed","2026-09-07","TestCreateUserApi","test_create_user","",""
"","0","[API] Create user should return 400_BAD_REQUEST when send create user request with invalid data. Case: 'zipcode' has invalid format","tests.api.user","2026-09-07","skipped","2026-09-07","TestCreateUserApi","test_create_user","",""
"","0","[API] Update user should return 400_BAD_REQUEST when send update user request with invalid data. Case: 'birth_year' is invalid positive","tests.api.user","2026-09-07","skipped","2026-09-07","TestUpdateUserApi","test_update_user","",""
"","204","[API] Update user should return 200_OK when send update user request with valid data. Case: 'company' length = min","tests.api.user","2026-09-07","passed","2026-09-07","TestUpdateUserApi","test_update_user","",""
"","0","[API] Create user should return 400_BAD_REQUEST when send create user request with invalid data. Case: 'last_name' is empty","tests.api.user","2026-09-07","skipped","2026-09-07","TestCreateUserApi","test_create_user","",""
"","0","[WEB] Sign up with invalid data. Case: 'mobile_number' length = min","tests.web.component.auth","2026-09-07","skipped","2026-09-07","TestSignUpWeb","test_signup_component","",""
"","0","[WEB] Sign up with invalid data. Case: 'zipcode' length = max","tests.web.component.auth","2026-09-07","skipped","2026-09-07","TestSignUpWeb","test_signup_component","",""
"","3831","[WEB] Sign up with valid data. Case: 'address1' length = min + 1","tests.web.component.auth","2026-09-07","passed","2026-09-07","TestSignUpWeb","test_signup_component","",""
"","200","[API] Update user should return 200_OK when send update user request with valid data. Case: 'name' length = max - 1","tests.api.user","2026-09-07","passed","2026-09-07","TestUpdateUserApi","test_update_user","",""
"","0","[WEB] Sign up with invalid data. Case: 'city' length = min + 1","tests.web.component.auth","2026-09-07","skipped","2026-09-07","TestSignUpWeb","test_signup_component","",""
"","266","[API] Update user should return 200_OK when send update user request with valid data. Case: 'first_name' length = min + 1","tests.api.user","2026-09-07","passed","2026-09-07","TestUpdateUserApi","test_update_user","",""
"","384","[API] Create user should return 200_OK when send create user request with valid data. Case: 'birth_day' length = 31","tests.api.user","2026-09-07","passed","2026-09-07","TestCreateUserApi","test_create_user","",""
"","0","[WEB] Sign up with invalid data. Case: 'last_name' length = min + 1","tests.web.component.auth","2026-09-07","skipped","2026-09-07","TestSignUpWeb","test_signup_component","",""
"","362","[WEB Component] Pay with valid card should show success status message. Case: valid: common latin name","tests.web.component.payment","2026-09-07","passed","2026-09-07","TestPaymentComponent","test_payment_component","",""
"","2664","[WEB] Sign up with valid data. Case: 'birth_month' = 12","tests.web.component.auth","2026-09-07","passed","2026-09-07","TestSignUpWeb","test_signup_component","",""
"","8257","Purchase products with sign up while checkout","tests.web.e2e","2026-09-07","passed","2026-09-07","TestPlaceOrder","test_place_order","",""
"","0","[API] Update user should return 400_BAD_REQUEST when send update user request with invalid data. Case: 'city' length = max + 1","tests.api.user","2026-09-07","skipped","2026-09-07","TestUpdateUserApi","test_update_user","",""
"","4148","[WEB] Sign up with valid data. Case: 'address1' length = min","tests.web.component.auth","2026-09-07","passed","2026-09-07","TestSignUpWeb","test_signup_component","",""
"","200","[API] Update user should return 200_OK when send update user request with valid data. Case: 'address2' length = max","tests.api.user","2026-09-07","passed","2026-09-07","TestUpdateUserApi","test_update_user","",""
"","2761","[WEB] Sign up with valid data. Case: 'first_name' length = max - 1","tests.web.component.auth","2026-09-07","passed","2026-09-07","TestSignUpWeb","test_signup_component","",""
"","154","[API] Create user should return 200_OK when send create user request with valid data. Case: 'mobile_number' length = min","tests.api.user","2026-09-07","passed","2026-09-07","TestCreateUserApi","test_create_user","",""
"","0","[WEB Component] Pay with invalid card should show error message. Case: expiry month contains letters","tests.web.component.payment","2026-09-07","skipped","2026-09-07","TestPaymentComponent","test_payment_component","",""
"","156","Should return user exists when user exists with email and password","tests.api.user","2026-09-07","passed","2026-09-07","TestVerifyLoginApi","test_verify_login","",""
"","485","[WEB] Should add product review with valid data. Case: 'email' username is numerical","tests.web.component.review","2026-09-07","passed","2026-09-07","TestReviewComponent","test_review_component","",""
"","2186","[WEB Component] Product carousel should have expected product","tests.web.component.carousel","2026-09-07","failed","2026-09-07","TestProductCarousel","test_product_carousel","",""
"","150","[API] Delete user should return 200_OK when send delete user request and user exists","tests.api.user","2026-09-07","passed","2026-09-07","TestDeleteUserApi","test_delete_user","",""
"","176","[API] Create user should return 200_OK when send create user request with valid data. Case: 'city' length = min","tests.api.user","2026-09-07","passed","2026-09-07","TestCreateUserApi","test_create_user","",""
"","1663","[WEB Component] Pay with valid card should show success status message. Case: valid name contains multiple spaces","tests.web.component.payment","2026-09-07","passed","2026-09-07","TestPaymentComponent","test_payment_component","",""
"","0","[WEB Component] Pay with invalid card should show error message. Case: cvc too short","tests.web.component.payment","2026-09-07","skipped","2026-09-07","TestPaymentComponent","test_payment_component","",""
"","0","[API] Create user should return 400_BAD_REQUEST when send create user request with invalid data. Case: 'zipcode' length = max + 1","tests.api.user","2026-09-07","skipped","2026-09-07","TestCreateUserApi","test_create_user","",""
"","0","[WEB Component] Pay with invalid card should show error message. Case: card number contains spaces","tests.web.component.payment","2026-09-07","skipped","2026-09-07","TestPaymentComponent","test_payment_component","",""
"","305","[API] Update user should return 200_OK when send update user request with valid data. Case: 'birth_year' = 1","tests.api.user","2026-09-07","passed","2026-09-07","TestUpdateUserApi","test_update_user","",""
"","164","[API] Create user should return 200_OK when send create user request with valid data. Case: 'zipcode' length = min","tests.api.user","2026-09-07","passed","2026-09-07","TestCreateUserApi","test_create_user","",""
"","0","[API] Update user should return 400_BAD_REQUEST when send update user request with invalid data. Case: 'email' contains only special symbols","tests.api.user","2026-09-07","skipped","2026-09-07","TestUpdateUserApi","test_update_user","",""
"","549","[WEB] Should add product review with valid data. Case: 'email' contains subdomain","tests.web.component.review","2026-09-07","passed","2026-09-07","TestReviewComponent","test_review_component","",""
"","1689","[WEB Component] Pay with valid card should show success status message. Case: valid: cvc typical","tests.web.component.payment","2026-09-07","passed","2026-09-07","TestPaymentComponent","test_payment_component","",""
"","0","[WEB Component] Pay with invalid card should show error message. Case: name contains digits","tests.web.component.payment","2026-09-07","skipped","2026-09-07","TestPaymentComponent","test_payment_component","",""
"","258","[API] Update user should return 200_OK when send update user request with valid data. Case: 'city' length = min","tests.api.user","2026-09-07","passed","2026-09-07","TestUpdateUserApi","test_update_user","",""
"","284","[API] Update user should return 200_OK when send update user request with valid data. Case: 'birth_year' = 10000","tests.api.user","2026-09-07","passed","2026-09-07","TestUpdateUserApi","test_update_user","",""
"","0","[API] Create user should return 400_BAD_REQUEST when send create user request with invalid data. Case: 'email' not contains '@' symbol","tests.api.user","2026-09-07","skipped","2026-09-07","TestCreateUserApi","test_create_user","",""
"","0","[WEB] Sign up with invalid data. Case: 'state' length = min","tests.web.component.auth","2026-09-07","skipped","2026-09-07","TestSignUpWeb","test_signup_component","",""
"","172","[API] Create user should return 200_OK when send create user request with valid data. Case: 'first_name' length = max","tests.api.user","2026-09-07","passed","2026-09-07","TestCreateUserApi","test_create_user","",""
"","0","[WEB] Sign up with invalid data. Case: 'zipcode' length = max - 1","tests.web.component.auth","2026-09-07","skipped","2026-09-07","TestSignUpWeb","test_signup_component","",""
"","0","[API] Create user should return 400_BAD_REQUEST when send create user request with invalid data. Case: 'city' is empty","tests.api.user","2026-09-07","skipped","2026-09-07","TestCreateUserApi","test_create_user","",""
"","0","[WEB] Sign up with invalid data. Case: 'address2' length = min","tests.web.component.auth","2026-09-07","skipped","2026-09-07","TestSignUpWeb","test_signup_component","",""
"","209","[API] Update user should return 404_BAD_REQUEST when send update user request with not existing email","tests.api.user","2026-09-07","passed","2026-09-07","TestUpdateUserApi","test_update_user","",""
"","0","[API] Create user should return 400_BAD_REQUEST when send create user request with invalid data. Case: 'birth_year' is zero","tests.api.user","2026-09-07","skipped","2026-09-07","TestCreateUserApi","test_create_user","",""
"","47","[WEB Component] Should have all products expected total price","tests.web.component.product","2026-09-07","passed","2026-09-07","TestProductItem","test_product_item","",""
"","0","[API] Create user should return 400_BAD_REQUEST when send create user request with invalid data. Case: 'birth_day' is zero","tests.api.user","2026-09-07","skipped","2026-09-07","TestCreateUserApi","test_create_user","",""
"","467","[API] Update user should return 200_OK when send update user request with valid data. Case: 'address1' length = max - 1","tests.api.user","2026-09-07","passed","2026-09-07","TestUpdateUserApi","test_update_user","",""
"","433","[API] Create user should return 200_OK when send create user request with valid data. Case: 'last_name' length = max","tests.api.user","2026-09-07","passed","2026-09-07","TestCreateUserApi","test_create_user","",""
"","0","[API] Update user should return 400_BAD_REQUEST when send update user request with invalid data. Case: 'mobile_number' length = max + 1","tests.api.user","2026-09-07","skipped","2026-09-07","TestUpdateUserApi","test_update_user","",""
"","5381","[WEB Component] Category filter should have expected screenshot when group expanded","tests.web.component.filter","2026-09-07","passed","2026-09-07","TestCategoryFilter","test_category_filter","",""
