"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","113","Should return user exists when user exists with email and password","tests.api.user","2026-09-14","passed","2026-09-14","TestVerifyLoginApi","test_verify_login","",""
"","0","[WEB] Should not add product review with invalid data. Case: 'email' contains text after domain","tests.web.component.review","2026-09-14","skipped","2026-09-14","TestReviewComponent","test_review_component","",""
"","359","[WEB Component] Subscription component should have expected screenshot","tests.web.component.base","2026-09-14","passed","2026-09-14","TestSubscriptionComponent","test_subscription_component","",""
"","0","[WEB Component] Pay with invalid card should show error message. Case: card number contains spaces","tests.web.component.payment","2026-09-14","skipped","2026-09-14","TestPaymentComponent","test_payment_component","",""
"","0","[API] Create user should return 400_BAD_REQUEST when send create user request with invalid data. Case: 'state' length = max + 1","tests.api.user","2026-09-14","skipped","2026-09-14","TestCreateUserApi","test_create_user","",""
"","557","[API] Update user should return 200_OK when send update user request with valid data. Case: 'company' length = min + 1","tests.api.user","2026-09-14","passed","2026-09-14","TestUpdateUserApi","test_update_user","",""
"","995","[API] Update user should return 200_OK when send update user request with valid data. Case: 'state' length = min + 1","tests.api.user","2026-09-14","passed","2026-09-14","TestUpdateUserApi","test_update_user","",""
"","0","[WEB Component] Pay with invalid card should show error message. Case: expiry year is empty","tests.web.component.payment","2026-09-14","skipped","2026-09-14","TestPaymentComponent","test_payment_component","",""
"","0","[API] Update user should return 400_BAD_REQUEST when send update user request with invalid data. Case: 'mobile_number' length = min - 1","tests.api.user","2026-09-14","skipped","2026-09-14","TestUpdateUserApi","test_update_user","",""
"","431","[API] Create user should return 200_OK when send create user request with valid data. Case: 'zipcode' length = min + 1","tests.api.user","2026-09-14","passed","2026-09-14","TestCreateUserApi","test_create_user","",""
"","0","[API] Create user should return 400_BAD_REQUEST when send create user request with invalid data. Case: 'last_name' length = max + 1","tests.api.user","2026-09-14","skipped","2026-09-14","TestCreateUserApi","test_create_user","",""
"","5051","[WEB] Sign up with valid data. Case: 'mobile_number' length = max","tests.web.component.auth","2026-09-14","passed","2026-09-14","TestSignUpWeb","test_signup_component","",""
"","0","[API] Create user should return 400_BAD_REQUEST when send create user request with invalid data. Case: 'email' contains domain with one letter","tests.api.user","2026-09-14","skipped","2026-09-14","TestCreateUserApi","test_create_user","",""
"","142","[API] Get csrf should return 200_OK when send get csrf request and contains csrf cookie","tests.api.auth","2026-09-14","passed","2026-09-14","TestAuthApi","test_auth","",""
"","0","[WEB] Sign up with invalid data. Case: 'company' length = max","tests.web.component.auth","2026-09-14","skipped","2026-09-14","TestSignUpWeb","test_signup_component","",""
"","744","[API] Update user should return 200_OK when send update user request with valid data. Case: 'company' length = max","tests.api.user","2026-09-14","passed","2026-09-14","TestUpdateUserApi","test_update_user","",""
"","0","[API] Update user should return 400_BAD_REQUEST when send update user request with invalid data. Case: 'email' not contains domain","tests.api.user","2026-09-14","skipped","2026-09-14","TestUpdateUserApi","test_update_user","",""
"","4846","[WEB] Sign up with valid data. Case: 'first_name' length = max","tests.web.component.auth","2026-09-14","passed","2026-09-14","TestSignUpWeb","test_signup_component","",""
"","671","[API] Update user should return 200_OK when send update user request with valid data. Case: 'address1' length = min","tests.api.user","2026-09-14","passed","2026-09-14","TestUpdateUserApi","test_update_user","",""
"","2415","[WEB Component] Products Carousel should show next products when scroll right","tests.web.component.carousel","2026-09-14","passed","2026-09-14","TestProductCarousel","test_product_carousel","",""
"","11306","[WEB Component] Category filter group should be collapsed after expand another group","tests.web.component.filter","2026-09-14","passed","2026-09-14","TestCategoryFilter","test_category_filter","",""
"","246","Get brands should return 200_OK when send get brands request","tests.api.brand","2026-09-14","passed","2026-09-14","TestBrandApi","test_brand","",""
"","135","[API] Get user should return 404_NOT_FOUND when send get user request and user not exists","tests.api.user","2026-09-14","passed","2026-09-14","TestGetUserApi","test_get_user","",""
