"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","279","[WEB Component] Should add product to cart when click on add to cart button","tests.web.component.product","2026-06-22","passed","2026-06-22","TestAnimatedProductCard","test_animated_product_card_component","",""
"","0","[WEB Component] Pay with invalid card should show error message. Case: cvc only spaces","tests.web.component.payment","2026-06-22","skipped","2026-06-22","TestPaymentComponent","test_payment_component","",""
"","0","[WEB Component] Pay with invalid card should show error message. Case: name contains non latin characters","tests.web.component.payment","2026-06-22","skipped","2026-06-22","TestPaymentComponent","test_payment_component","",""
"","0","[WEB] Sign up with invalid data. Case: 'city' length = max","tests.web.component.auth","2026-06-22","skipped","2026-06-22","TestSignUpWeb","test_signup_component","",""
"","0","[API] Update user should return 400_BAD_REQUEST when send update user request with invalid data. Case: 'mobile_number' is empty","tests.api.user","2026-06-22","skipped","2026-06-22","TestUpdateUserApi","test_update_user","",""
"","182","[API] Create user should return 200_OK when send create user request with valid data. Case: 'mobile_number' length = min","tests.api.user","2026-06-22","passed","2026-06-22","TestCreateUserApi","test_create_user","",""
"","0","[API] Update user should return 400_BAD_REQUEST when send update user request with invalid data. Case: 'mobile_number' has invalid format","tests.api.user","2026-06-22","skipped","2026-06-22","TestUpdateUserApi","test_update_user","",""
"","1190","[WEB Component] Brand filter should filters products by brand","tests.web.component.filter","2026-06-22","passed","2026-06-22","TestBrandFilter","test_brand_filter","",""
"","4072","[WEB] Sign up with valid data. Case: 'first_name' length = min","tests.web.component.auth","2026-06-22","passed","2026-06-22","TestSignUpWeb","test_signup_component","",""
"","229","[API] Update user should return 200_OK when send update user request with valid data. Case: 'last_name' length = max","tests.api.user","2026-06-22","passed","2026-06-22","TestUpdateUserApi","test_update_user","",""
"","500","[WEB] Should add product review with valid data. Case: 'message' length = min + 1","tests.web.component.review","2026-06-22","passed","2026-06-22","TestReviewComponent","test_review_component","",""
"","0","[API] Create user should return 400_BAD_REQUEST when send create user request with invalid data. Case: 'birth_day' is absent","tests.api.user","2026-06-22","skipped","2026-06-22","TestCreateUserApi","test_create_user","",""
"","3294","[WEB] Sign up with valid data. Case: 'city' length = min","tests.web.component.auth","2026-06-22","passed","2026-06-22","TestSignUpWeb","test_signup_component","",""
"","0","[WEB] Sign up with invalid data. Case: 'address1' length = max","tests.web.component.auth","2026-06-22","skipped","2026-06-22","TestSignUpWeb","test_signup_component","",""
"","0","[WEB Component] Pay with invalid card should show error message. Case: expiry month contains letters","tests.web.component.payment","2026-06-22","skipped","2026-06-22","TestPaymentComponent","test_payment_component","",""
"","0","[WEB Component] Pay with invalid card should show error message. Case: card number contains letters","tests.web.component.payment","2026-06-22","skipped","2026-06-22","TestPaymentComponent","test_payment_component","",""
"","0","[API] Create user should return 400_BAD_REQUEST when send create user request with invalid data. Case: 'email' not contains '@' symbol","tests.api.user","2026-06-22","skipped","2026-06-22","TestCreateUserApi","test_create_user","",""
"","288","[API] Update user should return 200_OK when send update user request with valid data. Case: 'birth_day' length = 31","tests.api.user","2026-06-22","passed","2026-06-22","TestUpdateUserApi","test_update_user","",""
"","0","[API] Update user should return 400_BAD_REQUEST when send update user request with invalid data. Case: 'email' contains only special symbols","tests.api.user","2026-06-22","skipped","2026-06-22","TestUpdateUserApi","test_update_user","",""
"","2336","[WEB Component] Image Carousel should show first image when scroll right on last image","tests.web.component.carousel","2026-06-22","passed","2026-06-22","TestImageCarousel","test_image_carousel","",""
"","163","[API] Create user should return 200_OK when send create user request with valid data. Case: 'birth_day' length = 31","tests.api.user","2026-06-22","passed","2026-06-22","TestCreateUserApi","test_create_user","",""
"","0","[API] Create user should return 400_BAD_REQUEST when send create user request with invalid data. Case: 'zipcode' is absent","tests.api.user","2026-06-22","skipped","2026-06-22","TestCreateUserApi","test_create_user","",""
"","1242","[WEB Component] Should add product to cart when click on add to cart button multiple times","tests.web.component.product","2026-06-22","passed","2026-06-22","TestProductCard","test_product_details_component","",""
"","249","[API] Update user should return 200_OK when send update user request with valid data. Case: 'first_name' length = max","tests.api.user","2026-06-22","passed","2026-06-22","TestUpdateUserApi","test_update_user","",""
"","1292","[WEB Component] Products Carousel should first products when scroll right on last image","tests.web.component.carousel","2026-06-22","passed","2026-06-22","TestProductCarousel","test_product_carousel","",""
"","654","[WEB] Should add product review with valid data. Case: 'email' has not exists email service","tests.web.component.review","2026-06-22","passed","2026-06-22","TestReviewComponent","test_review_component","",""
"","0","[WEB] Should not add product review with invalid data. Case: 'message' length = min + 1","tests.web.component.review","2026-06-22","skipped","2026-06-22","TestReviewComponent","test_review_component","",""
