"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","[WEB] Should not add product review with invalid data. Case: 'name' is empty","tests.web.component.review","2026-08-03","skipped","2026-08-03","TestReviewComponent","test_review_component","",""
"","0","[API] Create user should return 400_BAD_REQUEST when send create user request with invalid data. Case: 'state' is absent","tests.api.user","2026-08-03","skipped","2026-08-03","TestCreateUserApi","test_create_user","",""
"","0","[API] Update user should return 400_BAD_REQUEST when send update user request with invalid data. Case: 'email' not contains username","tests.api.user","2026-08-03","skipped","2026-08-03","TestUpdateUserApi","test_update_user","",""
"","1812","[WEB Component] Pay with valid card should show success status message. Case: valid: expiry month max","tests.web.component.payment","2026-08-03","passed","2026-08-03","TestPaymentComponent","test_payment_component","",""
"","0","[API] Create user should return 400_BAD_REQUEST when send create user request with invalid data. Case: 'address2' length = min - 1","tests.api.user","2026-08-03","skipped","2026-08-03","TestCreateUserApi","test_create_user","",""
"","497","[WEB Component] Should navigate to products page by click 'Products' button","tests.web.component.base","2026-08-03","passed","2026-08-03","TestHeaderComponent","test_header_component","",""
"","0","[API] Update user should return 400_BAD_REQUEST when send update user request with invalid data. Case: 'email' contains '.' before dog symbol","tests.api.user","2026-08-03","skipped","2026-08-03","TestUpdateUserApi","test_update_user","",""
"","807","[WEB] Should have expected screenshot when send review","tests.web.component.review","2026-08-03","passed","2026-08-03","TestReviewComponent","test_review_component","",""
"","0","[API] Create user should return 400_BAD_REQUEST when send create user request with invalid data. Case: 'address2' length = max + 1","tests.api.user","2026-08-03","skipped","2026-08-03","TestCreateUserApi","test_create_user","",""
"","0","[WEB] Sign up with invalid data. Case: 'state' length = min","tests.web.component.auth","2026-08-03","skipped","2026-08-03","TestSignUpWeb","test_signup_component","",""
"","143","[API] Get user should return 200_OK when send get user request and user exists","tests.api.user","2026-08-03","passed","2026-08-03","TestGetUserApi","test_get_user","",""
"","575","[WEB Component] Should add product to cart when click on add to cart button","tests.web.component.product","2026-08-03","passed","2026-08-03","TestProductCard","test_product_card_component","",""
"","0","[API] Update user should return 400_BAD_REQUEST when send update user request with invalid data. Case: 'mobile_number' length = min - 1","tests.api.user","2026-08-03","skipped","2026-08-03","TestUpdateUserApi","test_update_user","",""
"","0","[WEB] Sign up with invalid data. Case: 'mobile_number' length = max","tests.web.component.auth","2026-08-03","skipped","2026-08-03","TestSignUpWeb","test_signup_component","",""
"","169","[API] Create user should return 200_OK when send create user request with valid data. Case: 'city' length = max - 1","tests.api.user","2026-08-03","passed","2026-08-03","TestCreateUserApi","test_create_user","",""
"","0","[WEB Component] Pay with invalid card should show error message. Case: name contains special characters","tests.web.component.payment","2026-08-03","skipped","2026-08-03","TestPaymentComponent","test_payment_component","",""
"","1209","[WEB Component] Product card should have expected data","tests.web.component.product","2026-08-03","skipped","2026-08-03","TestProductCard","test_product_card_component","",""
"","624","[WEB Component] Should remove product from cart","tests.web.component.product","2026-08-03","passed","2026-08-03","TestProductItem","test_product_item","",""
"","3450","[WEB] Sign up with valid data. Case: 'state' length = min + 1","tests.web.component.auth","2026-08-03","passed","2026-08-03","TestSignUpWeb","test_signup_component","",""
"","230","[API] Update user should return 200_OK when send update user request with valid data. Case: 'last_name' length = min","tests.api.user","2026-08-03","passed","2026-08-03","TestUpdateUserApi","test_update_user","",""
"","2099","[WEB Component] Pay with valid card should show success status message. Case: valid: 16 digits number","tests.web.component.payment","2026-08-03","passed","2026-08-03","TestPaymentComponent","test_payment_component","",""
"","1654","[WEB Component] Should increase product item quantity","tests.web.component.product","2026-08-03","passed","2026-08-03","TestProductItem","test_product_item","",""
"","0","[API] Create user should return 400_BAD_REQUEST when send create user request with invalid data. Case: 'email' not contains domain","tests.api.user","2026-08-03","skipped","2026-08-03","TestCreateUserApi","test_create_user","",""
"","0","[API] Create user should return 400_BAD_REQUEST when send create user request with invalid data. Case: 'name' is empty","tests.api.user","2026-08-03","skipped","2026-08-03","TestCreateUserApi","test_create_user","",""
"","4655","[WEB Component] Search filter should return empty products catalog","tests.web.component.filter","2026-08-03","passed","2026-08-03","TestSearchFilter","test_search_filter","",""
"","0","[WEB Component] Pay with invalid card should show error message. Case: name contains emoji","tests.web.component.payment","2026-08-03","skipped","2026-08-03","TestPaymentComponent","test_payment_component","",""
"","404","[WEB Component] Billing address has expected data","tests.web.component.address","2026-08-03","passed","2026-08-03","TestAddressComponent","test_address_component","",""
"","0","[API] Update user should return 400_BAD_REQUEST when send update user request with invalid data. Case: 'birth_year' is absent","tests.api.user","2026-08-03","skipped","2026-08-03","TestUpdateUserApi","test_update_user","",""
"","0","[API] Update user should return 400_BAD_REQUEST when send update user request with invalid data. Case: 'mobile_number' length = max + 1","tests.api.user","2026-08-03","skipped","2026-08-03","TestUpdateUserApi","test_update_user","",""
"","143","Should return user exists when user exists with email and password","tests.api.user","2026-08-03","passed","2026-08-03","TestVerifyLoginApi","test_verify_login","",""
"","0","[API] Create user should return 400_BAD_REQUEST when send create user request with invalid data. Case: 'birth_month' is absent","tests.api.user","2026-08-03","skipped","2026-08-03","TestCreateUserApi","test_create_user","",""
"","0","[API] Create user should return 400_BAD_REQUEST when send create user request with invalid data. Case: 'company' length = min - 1","tests.api.user","2026-08-03","skipped","2026-08-03","TestCreateUserApi","test_create_user","",""
"","163","[API] Create user should return 200_OK when send create user request with valid data. Case: 'birth_month' = 1","tests.api.user","2026-08-03","passed","2026-08-03","TestCreateUserApi","test_create_user","",""
"","0","[API] Create user should return 400_BAD_REQUEST when send create user request with invalid data. Case: 'birth_day' is invalid positive","tests.api.user","2026-08-03","skipped","2026-08-03","TestCreateUserApi","test_create_user","",""
"","221","[API] Update user should return 200_OK when send update user request with valid data. Case: 'address2' length = min","tests.api.user","2026-08-03","passed","2026-08-03","TestUpdateUserApi","test_update_user","",""
"","0","[WEB] Sign up with invalid data. Case: 'address2' length = min","tests.web.component.auth","2026-08-03","skipped","2026-08-03","TestSignUpWeb","test_signup_component","",""
"","0","[API] Create user should return 400_BAD_REQUEST when send create user request with invalid data. Case: 'email' contains mail server as ip and port","tests.api.user","2026-08-03","skipped","2026-08-03","TestCreateUserApi","test_create_user","",""
"","301","[API] Update user should return 200_OK when send update user request with valid data. Case: 'city' length = max - 1","tests.api.user","2026-08-03","passed","2026-08-03","TestUpdateUserApi","test_update_user","",""
"","151","[API] Create user should return 200_OK when send create user request with valid data. Case: 'zipcode' length = max","tests.api.user","2026-08-03","passed","2026-08-03","TestCreateUserApi","test_create_user","",""
"","499","[API] Create user should return 200_OK when send create user request with valid data. Case: 'address1' length = min + 1","tests.api.user","2026-08-03","passed","2026-08-03","TestCreateUserApi","test_create_user","",""
"","153","[API] Create user should return 200_OK when send create user request with valid data. Case: 'birth_year' = 10000","tests.api.user","2026-08-03","passed","2026-08-03","TestCreateUserApi","test_create_user","",""
"","3402","[WEB] Sign up with valid data. Case: 'address1' length = min + 1","tests.web.component.auth","2026-08-03","passed","2026-08-03","TestSignUpWeb","test_signup_component","",""
"","2305","[WEB Component] Image Carousel should show next image when scroll right","tests.web.component.carousel","2026-08-03","passed","2026-08-03","TestImageCarousel","test_image_carousel","",""
"","526","[WEB Component] Should navigate to main page by click on header logo","tests.web.component.base","2026-08-03","passed","2026-08-03","TestHeaderComponent","test_header_component","",""
"","3355","[WEB] Sign up with valid data. Case: 'last_name' length = max - 1","tests.web.component.auth","2026-08-03","passed","2026-08-03","TestSignUpWeb","test_signup_component","",""
