"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3392","[WEB] Sign up with valid data. Case: 'mobile_number' length = max - 1","tests.web.component.auth","Mon May 25 08:53:22 UTC 2026","passed","Mon May 25 08:53:25 UTC 2026","TestSignUpWeb","test_signup_component","",""
"","0","[API] Update user should return 400_BAD_REQUEST when send update user request with invalid data. Case: 'city' is absent","tests.api.user","Mon May 25 08:47:12 UTC 2026","skipped","Mon May 25 08:47:12 UTC 2026","TestUpdateUserApi","test_update_user","",""
"","0","[WEB Component] Pay with invalid card should show error message. Case: card number fails luhn check","tests.web.component.payment","Mon May 25 08:57:32 UTC 2026","skipped","Mon May 25 08:57:32 UTC 2026","TestPaymentComponent","test_payment_component","",""
"","0","[API] Update user should return 400_BAD_REQUEST when send update user request with invalid data. Case: 'email' contains '-' after '@'","tests.api.user","Mon May 25 08:47:12 UTC 2026","skipped","Mon May 25 08:47:12 UTC 2026","TestUpdateUserApi","test_update_user","",""
"","0","[API] Update user should return 400_BAD_REQUEST when send update user request with invalid data. Case: 'birth_day' is zero","tests.api.user","Mon May 25 08:47:12 UTC 2026","skipped","Mon May 25 08:47:12 UTC 2026","TestUpdateUserApi","test_update_user","",""
"","0","[WEB Component] Pay with invalid card should show error message. Case: name length = min - 1","tests.web.component.payment","Mon May 25 08:57:32 UTC 2026","skipped","Mon May 25 08:57:32 UTC 2026","TestPaymentComponent","test_payment_component","",""
"","0","[API] Create user should return 400_BAD_REQUEST when send create user request with invalid data. Case: 'birth_day' is invalid positive","tests.api.user","Mon May 25 08:46:49 UTC 2026","skipped","Mon May 25 08:46:49 UTC 2026","TestCreateUserApi","test_create_user","",""
"","0","[API] Update user should return 400_BAD_REQUEST when send update user request with invalid data. Case: 'email' is empty","tests.api.user","Mon May 25 08:47:12 UTC 2026","skipped","Mon May 25 08:47:12 UTC 2026","TestUpdateUserApi","test_update_user","",""
"","0","[API] Update user should return 400_BAD_REQUEST when send update user request with invalid data. Case: 'company' length = max + 1","tests.api.user","Mon May 25 08:47:12 UTC 2026","skipped","Mon May 25 08:47:12 UTC 2026","TestUpdateUserApi","test_update_user","",""
"","2222","[WEB Component] Products Carousel should last products when scroll left on first slide","tests.web.component.carousel","Mon May 25 09:09:32 UTC 2026","passed","Mon May 25 09:09:34 UTC 2026","TestProductCarousel","test_product_carousel","",""
"","0","[WEB] Should not add product review with invalid data. Case: 'email' contains text after domain","tests.web.component.review","Mon May 25 09:05:12 UTC 2026","skipped","Mon May 25 09:05:12 UTC 2026","TestReviewComponent","test_review_component","",""
"","0","[WEB] Sign up with invalid data. Case: 'birth_month' = 12","tests.web.component.auth","Mon May 25 08:47:43 UTC 2026","skipped","Mon May 25 08:47:43 UTC 2026","TestSignUpWeb","test_signup_component","",""
"","4557","[WEB] Sign up with valid data. Case: 'state' length = min + 1","tests.web.component.auth","Mon May 25 08:58:04 UTC 2026","passed","Mon May 25 08:58:09 UTC 2026","TestSignUpWeb","test_signup_component","",""
"","0","[API] Update user should return 400_BAD_REQUEST when send update user request with invalid data. Case: 'address2' length = max + 1","tests.api.user","Mon May 25 08:47:11 UTC 2026","skipped","Mon May 25 08:47:11 UTC 2026","TestUpdateUserApi","test_update_user","",""
"","58","[API] Get csrf should return 200_OK when send get csrf request and contains csrf cookie","tests.api.auth","Mon May 25 08:46:49 UTC 2026","passed","Mon May 25 08:46:50 UTC 2026","TestAuthApi","test_auth","",""
"","0","[WEB] Should not add product review with invalid data. Case: 'name' length = max + 1","tests.web.component.review","Mon May 25 09:05:12 UTC 2026","skipped","Mon May 25 09:05:12 UTC 2026","TestReviewComponent","test_review_component","",""
"","0","[API] Update user should return 400_BAD_REQUEST when send update user request with invalid data. Case: 'state' length = min - 1","tests.api.user","Mon May 25 08:47:12 UTC 2026","skipped","Mon May 25 08:47:12 UTC 2026","TestUpdateUserApi","test_update_user","",""
"","0","[API] Create user should return 400_BAD_REQUEST when send create user request with invalid data. Case: 'city' is absent","tests.api.user","Mon May 25 08:46:49 UTC 2026","skipped","Mon May 25 08:46:49 UTC 2026","TestCreateUserApi","test_create_user","",""
"","203","[API] Update user should return 200_OK when send update user request with valid data. Case: 'birth_day' = 1","tests.api.user","Mon May 25 08:47:01 UTC 2026","passed","Mon May 25 08:47:01 UTC 2026","TestUpdateUserApi","test_update_user","",""
"","133","[API] Create user should return 200_OK when send create user request with valid data. Case: 'birth_day' = 1","tests.api.user","Mon May 25 08:46:56 UTC 2026","passed","Mon May 25 08:46:56 UTC 2026","TestCreateUserApi","test_create_user","",""
"","3014","[WEB] Sign up with valid data. Case: 'birth_year' = 10000","tests.web.component.auth","Mon May 25 08:55:54 UTC 2026","passed","Mon May 25 08:55:57 UTC 2026","TestSignUpWeb","test_signup_component","",""
"","3119","[WEB] Sign up with valid data. Case: 'address2' length = max","tests.web.component.auth","Mon May 25 09:03:17 UTC 2026","passed","Mon May 25 09:03:20 UTC 2026","TestSignUpWeb","test_signup_component","",""
"","360","[WEB Component] Should navigate to login page by click 'Signup / Login' button","tests.web.component.base","Mon May 25 08:49:18 UTC 2026","passed","Mon May 25 08:49:18 UTC 2026","TestHeaderComponent","test_header_component","",""
"","0","[API] Create user should return 400_BAD_REQUEST when send create user request with invalid data. Case: 'email' contains username hieroglyphs instead of username","tests.api.user","Mon May 25 08:46:49 UTC 2026","skipped","Mon May 25 08:46:49 UTC 2026","TestCreateUserApi","test_create_user","",""
"","0","[WEB Component] Pay with invalid card should show error message. Case: card number contains spaces","tests.web.component.payment","Mon May 25 08:57:32 UTC 2026","skipped","Mon May 25 08:57:32 UTC 2026","TestPaymentComponent","test_payment_component","",""
"","0","[API] Create user should return 400_BAD_REQUEST when send create user request with invalid data. Case: 'birth_year' is invalid positive","tests.api.user","Mon May 25 08:46:49 UTC 2026","skipped","Mon May 25 08:46:49 UTC 2026","TestCreateUserApi","test_create_user","",""
"","0","[WEB] Sign up with invalid data. Case: 'city' length = min + 1","tests.web.component.auth","Mon May 25 08:47:43 UTC 2026","skipped","Mon May 25 08:47:43 UTC 2026","TestSignUpWeb","test_signup_component","",""
"","0","[API] Create user should return 400_BAD_REQUEST when send create user request with invalid data. Case: 'email' contains invalid top level domain web","tests.api.user","Mon May 25 08:46:49 UTC 2026","skipped","Mon May 25 08:46:49 UTC 2026","TestCreateUserApi","test_create_user","",""
"","85","[API] Delete user should return 404_NOT_FOUND when send delete user request and user not exists","tests.api.user","Mon May 25 08:46:51 UTC 2026","passed","Mon May 25 08:46:51 UTC 2026","TestDeleteUserApi","test_delete_user","",""
"","0","[WEB Component] Pay with invalid card should show error message. Case: expiry month contains letters","tests.web.component.payment","Mon May 25 08:57:32 UTC 2026","skipped","Mon May 25 08:57:32 UTC 2026","TestPaymentComponent","test_payment_component","",""
"","111","[API] Update user should return 404_BAD_REQUEST when send update user request with not existing email","tests.api.user","Mon May 25 08:47:11 UTC 2026","passed","Mon May 25 08:47:12 UTC 2026","TestUpdateUserApi","test_update_user","",""
"","0","[WEB] Should not add product review with invalid data. Case: 'email' contains domain with one letter","tests.web.component.review","Mon May 25 09:05:12 UTC 2026","skipped","Mon May 25 09:05:12 UTC 2026","TestReviewComponent","test_review_component","",""
"","0","[WEB] Should not add product review with invalid data. Case: 'name' length = min - 1","tests.web.component.review","Mon May 25 09:05:12 UTC 2026","skipped","Mon May 25 09:05:12 UTC 2026","TestReviewComponent","test_review_component","",""
"","0","[WEB] Sign up with invalid data. Case: 'zipcode' length = min","tests.web.component.auth","Mon May 25 08:47:43 UTC 2026","skipped","Mon May 25 08:47:43 UTC 2026","TestSignUpWeb","test_signup_component","",""
"","0","[API] Create user should return 400_BAD_REQUEST when send create user request with invalid data. Case: 'name' is empty","tests.api.user","Mon May 25 08:47:05 UTC 2026","skipped","Mon May 25 08:47:05 UTC 2026","TestCreateUserApi","test_create_user","",""
"","4042","[WEB] Sign up with valid data. Case: 'name' length = max","tests.web.component.auth","Mon May 25 08:49:11 UTC 2026","passed","Mon May 25 08:49:15 UTC 2026","TestSignUpWeb","test_signup_component","",""
