"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","323","[API] Update user should return 200_OK when send update user request with valid data. Case: 'birth_month' = 12","tests.api.user","Mon Apr 13 06:33:26 UTC 2026","passed","Mon Apr 13 06:33:26 UTC 2026","TestUpdateUserApi","test_update_user","",""
"","0","[API] Create user should return 400_BAD_REQUEST when send create user request with invalid data. Case: 'email' contains invalid top level domain web","tests.api.user","Mon Apr 13 06:32:59 UTC 2026","skipped","Mon Apr 13 06:32:59 UTC 2026","TestCreateUserApi","test_create_user","",""
"","1309","[WEB Component] Search filter should filter products by query","tests.web.component.filter","Mon Apr 13 06:39:16 UTC 2026","passed","Mon Apr 13 06:39:17 UTC 2026","TestSearchFilter","test_search_filter","",""
"","0","[API] Create user should return 400_BAD_REQUEST when send create user request with invalid data. Case: 'email' contains only special symbols","tests.api.user","Mon Apr 13 06:32:59 UTC 2026","skipped","Mon Apr 13 06:32:59 UTC 2026","TestCreateUserApi","test_create_user","",""
"","139","[API] Create user should return 200_OK when send create user request with valid data. Case: 'address1' length = min + 1","tests.api.user","Mon Apr 13 06:33:21 UTC 2026","passed","Mon Apr 13 06:33:21 UTC 2026","TestCreateUserApi","test_create_user","",""
"","0","[API] Update user should return 400_BAD_REQUEST when send update user request with invalid data. Case: 'zipcode' is absent","tests.api.user","Mon Apr 13 06:33:42 UTC 2026","skipped","Mon Apr 13 06:33:42 UTC 2026","TestUpdateUserApi","test_update_user","",""
"","0","[WEB] Sign up with invalid data. Case: 'address2' length = min + 1","tests.web.component.auth","Mon Apr 13 06:34:16 UTC 2026","skipped","Mon Apr 13 06:34:16 UTC 2026","TestSignUpWeb","test_signup_component","",""
"","155","[API] Get user should return 200_OK when send get user request and user exists","tests.api.user","Mon Apr 13 06:33:02 UTC 2026","passed","Mon Apr 13 06:33:02 UTC 2026","TestGetUserApi","test_get_user","",""
"","0","[API] Update user should return 400_BAD_REQUEST when send update user request with invalid data. Case: 'address1' length = max + 1","tests.api.user","Mon Apr 13 06:33:42 UTC 2026","skipped","Mon Apr 13 06:33:42 UTC 2026","TestUpdateUserApi","test_update_user","",""
"","655","[WEB] Should add product review with valid data. Case: 'name' length = max - 1","tests.web.component.review","Mon Apr 13 06:49:59 UTC 2026","passed","Mon Apr 13 06:50:00 UTC 2026","TestReviewComponent","test_review_component","",""
